id,year,name,yrfound,plfound,aims,activities,orgtype,direct_promotion,ltrcode,democracy,cat1,demcat1,demcat_rob,demsocialism,christdem,Afghanistan,Albania,Algeria,AmericanSamoa,Andorra,Angola,AntiguaandBarbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,BahamasThe,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,BosniaandHerzegovina,Botswana,Brazil,BritishVirginIslands,BruneiDarussalam,Bulgaria,BurkinaFaso,Burundi,CaboVerde,Cambodia,Cameroon,Canada,CaymanIslands,CentralAfricanRepublic,Chad,ChannelIslands,Chile,China,Colombia,Comoros,CongoDemRep,CongoRep,CostaRica,CotedIvoire,Croatia,Cuba,Curacao,Cyprus,CzechRepublic,Czechoslovakia,Denmark,Djibouti,Dominica,DominicanRepublic,Ecuador,EgyptArabRep,ElSalvador,EquatorialGuinea,Eritrea,Estonia,Eswatini,Ethiopia,FaroeIslands,Fiji,Finland,France,FrenchPolynesia,Gabon,GambiaThe,Georgia,Germany,GermanyDR,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guinea,GuineaBissau,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,IranIslamicRep,Iraq,Ireland,IsleofMan,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,KoreaDemPeoplesRep,KoreaRep,Kuwait,KyrgyzRepublic,LaoPDR,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,MacaoSARChina,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,MarshallIslands,Mauritania,Mauritius,Mexico,MicronesiaFedSts,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,NewCaledonia,NewZealand,Nicaragua,Niger,Nigeria,NorthMacedonia,NorthernMarianaIslands,Norway,Oman,Pakistan,Palau,Panama,PapuaNewGuinea,Paraguay,Peru,Philippines,Poland,Portugal,PuertoRico,Qatar,Romania,RussianFederation,Rwanda,Samoa,SanMarino,SaoTomeandPrincipe,SaudiArabia,Senegal,Serbia,Seychelles,SierraLeone,Singapore,SintMaartenDutchpart,SlovakRepublic,Slovenia,SolomonIslands,Somalia,SouthAfrica,SouthSudan,Spain,SriLanka,StKittsandNevis,StLucia,StMartinFrenchpart,StVincentandtheGrenadines,Sudan,Suriname,Sweden,Switzerland,SyrianArabRepublic,Tajikistan,Tanzania,Thailand,TimorLeste,Togo,Tonga,TrinidadandTobago,Tunisia,Turkey,Turkmenistan,TurksandCaicosIslands,Tuvalu,Uganda,Ukraine,UnitedArabEmirates,UnitedKingdom,UnitedStates,Uruguay,Uzbekistan,Vanuatu,VenezuelaRB,Vietnam,VirginIslandsUS,YemenPDR,YemenAR,Yemen,Zambia,Zimbabwe,cties1,cties2,dirdem,cties3
B2375,1981,International Press Institute (IPI),1950,United States,"Furtherance and safeguarding of freedom of the press, by which is meant: free access to news, free expression of views, free publication of newspapers, achievement of understanding among editors and so among peoples; promotion of free exchange of accurate and balanced news among nations; improvement of the practices of journalism.",Press Centre gives information on press freedom and editorial research.,B,1,,0,Press,Civil liberties,Civil liberties,0,0,0,0,0,0,,0,0,1,,0,1,1,,1,0,0,0,,1,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,1,,0,1,0,0,0,0,0,1,0,,,0,0,0,1,1,1,0,0,0,,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,,1,0,0,1,1,,1,,1,0,0,0,0,,0,0,1,0,1,0,0,1,0,0,0,1,,,0,0,0,1,0,0,,0,0,1,0,1,0,0,1,,0,1,0,1,,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,1,,1,1,0,0,0,0,0,0,1,1,0,,0,0,0,0,0,1,0,1,,0,0,0,,0,1,1,0,,0,1,0,0,0,0,,1,0,59,59,,
B2778,1981,International Union of Socialist Youth (IUSY),1907,Germany,"Propagate amongst the younger generation the principles of free and democratic socialism; further the practical cooperation of democratic socialist youth and student organizations of all countries in order to strengthen international solidarity among all young socialists of the world in the fight against imperialism, fascism, racism, and for the liberation of man from all exploitation and for the right of all peoples to free and independent social development",Leader courses; summer schools; seminars.,B,1,,1,Democratic Socialism,"Democracy, general",,1,0,0,0,1,0,,0,0,1,,0,0,1,,0,0,0,0,,1,0,1,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,,0,0,1,,0,1,0,0,1,0,0,0,0,,,0,0,0,0,1,1,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,1,0,0,1,0,,0,,1,0,0,0,0,,1,0,1,0,0,0,0,1,0,1,1,1,,,0,0,0,1,0,1,,0,0,1,0,0,0,1,0,,0,1,0,1,,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,,,0,0,1,,1,1,0,0,0,0,1,0,1,1,0,,1,0,0,0,0,0,1,0,,0,0,1,,0,1,1,1,,0,1,0,0,1,0,,1,1,62,,1,
B2832,1981,Inter-Parliamentary Union (IPU),1888,France,"Promote personal contacts between members of all Parliaments, constituted into National Groups, and unite them in common action to secure and maintain the full participation of their respective States in the firm establishment and development of representative institutions and in the advancement of the work of international peace and cooperation, particularly by supporting the objectives of the United Nations; express the Union's views on all questions of an international character suitable for settlement by parliamentary action and make suggestions for the development of parliamentary institutions, with a view to improving the working of those institutions and increase their prestige","Objective examination of all international questions suitable for settlement by parliamentary action. Two major sessions annually. Standing study committee set up by the inter-Parliamentary Council (5): Political Questions, International Security and Disarmament; Parliamentary, Judicial and Human Rights Questions; Economic and Social; education; science, culture, and environment; Non-Self-Governing Territories and Ethnic Questions. Programme of technical cooperation (services to Parliaments to train or to improve the qualifications of their staff and their working methods). In 1976, the Union adopted a 'Procedure for the Examination and Treatment of Communications Concerning the Violation of the Human Rights of Parliamentarians' which is applicable to any member of Parliament from any country who is the victim of arbitrary measures during the exercise of his mandate, whether the Parliament was in session or in recess or has been dissolved by unconstitutional or emergency measures. Since Nov 1979, IPU has organized meetings of parliamentarians attending the UN General Assembly in New York. Development of representative institutions has been regularly and thoroughly debated by the Union and studied by International Centre for Parliamentary Documentation - Centre international de documentation parlementaire (CIDP), which systematically gathers and distributes information on the organization and functioning of representative institutions, the development of the organization and working methods of assemblies and the status of their members. Association of Secretaries General of Parliaments (ASGP) - Association des secretaires generaux des Parlements, which is a consultative organism of the Union, provides an opportunity for senior parliamentary officials to meet, study parliamentary law and procedure and to propose measures for improving the working methods of different Parliaments and for securing cooperation between their services of different Parliaments. International conferences, meetings, symposia and seminars.",B,1,,0,Institutions,Rule of law,Rule of law,0,0,0,1,1,0,,0,0,0,,0,1,1,,0,0,1,0,,1,0,0,0,0,0,,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,,1,0,1,,1,1,0,0,1,1,1,0,0,,,0,0,0,0,1,1,0,1,0,,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,,1,0,1,1,0,,0,,1,0,0,0,0,,1,0,1,1,1,0,0,0,0,0,0,1,,,1,1,0,0,1,0,,0,1,1,0,1,0,0,1,,0,1,0,0,,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,,,0,1,0,,1,1,0,0,0,0,1,0,1,1,1,,0,1,0,0,0,0,1,0,,0,0,0,,1,1,1,0,,0,1,1,0,1,1,,1,0,88,88,,
B3438,1981,Women's International Democratic Federation (WIDF),1945,France,"Unite women regardless of race, nationality, religion and political opinion, so that they may work together to win, implement and defend their rights as mothers, workers and citizens; defend the rights of children to life, well-being and education; win and defend national independence and democratic freedoms, eliminate apartheid, racial discrimination and fascism; work for peace and universal disarmament","Works for the rights of women in society and family for: the right to work; the right to equal pay for equal work; the right to education at all levels; the recognition of the social role of motherhood; the integration of women in all spheres of political, social and cultural life. Support women suffering oppression, racial discrimination, apartheid fascism in all its forms, colonialism and neocolonialism, with solidarity activities, study trips, seminars, round-table meetings and publications. As far as children are concerned, WIDF works: for a secure and happy future for all children; for the right of all children to education, health care and adequate nutrition; that nowhere in the world children starve or die of hunger; for the right of each child to a happy childhood and a life in a harmonious family. As regards the peace problem, WIDF works: for preservation and consolidation of peace; against the arms race (including weapons of mass destruction and nuclear weapons); against the constantly increasing military expenditure. In 1978 established a Regional Centre in Havana (Cuba).",B,1,,1,"Democracy, general","Democracy, general","Democracy, general",0,0,1,1,1,0,,1,0,1,,0,1,1,,0,1,1,0,,1,0,1,0,0,1,,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,,1,0,1,,1,1,0,0,1,1,1,1,0,,,0,1,0,0,1,1,0,0,1,,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,,0,0,1,0,1,,1,,1,1,0,0,0,,1,0,1,0,0,0,0,0,0,0,1,1,,,0,1,0,1,1,0,,0,1,1,0,1,1,0,1,,0,1,1,1,,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,,,0,1,1,,1,1,0,0,0,0,1,1,1,1,1,,0,0,0,0,0,0,1,0,,0,0,0,,0,1,1,1,,0,1,1,0,1,0,,0,1,102,102,1,102
B3454,1981,World Anti-Communist League (WACL),1954,South Korea,"Fight and strive to remove all forms of totalitarianism including communism from the face of the earth wherever they may be found; uphold human rights, most important of which are liberty, freedom of religious beliefs, social justice, and the self-determination of peoples.",,B,1,,0,Anti-Authoritarian,"Democracy, general","Democracy, general",0,0,0,0,0,0,,0,0,1,,0,1,1,,0,0,0,0,,1,0,0,0,0,1,,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,,0,0,0,,0,1,0,0,1,1,0,1,0,,,0,0,0,0,0,1,0,0,0,,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,,1,0,0,1,0,,1,,1,1,1,1,0,,0,1,0,1,1,0,0,0,0,0,0,1,,,0,0,0,0,0,0,,0,1,0,0,1,1,0,0,,0,1,1,1,,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,,,0,1,1,,0,1,0,0,0,0,0,0,1,1,0,,0,1,0,0,0,1,0,1,,0,0,0,,1,1,1,1,,0,1,1,0,0,0,,0,1,66,66,,
B3519,1981,World Federation of Democratic Youth (WFDY),1945,United Kingdom,"Strive, with due regard for differing political tendencies, religious beliefs and forms of activity of member organizations, for closer international understanding and cooperation amongst all international and national youth organizations, with a view to coordinating their efforts for the solution of their common problems and the achievement of their ideal democracy, friendship and world peace.","Seminars, voluntary work camps; international solidarity aid fund. Specialize bureaus: rights of youth; students; culture; youth women; children. Attached bureaus: International Bureau for Tourism and Youth Exchanges (BITEJ); International Youth Sport Committee; International Voluntary Service for Youth Solidarity and Friendship; International Committee of Children's and Adolescents' Movements (ICCAM). Organizes World Festivals.",B,0,,1,"Democracy, general","Democracy, general","Democracy, general",0,0,1,1,1,0,,1,0,1,,0,1,1,,0,0,1,0,,1,1,1,0,0,1,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,,1,0,1,,1,1,0,0,1,1,1,1,0,,,0,0,0,1,1,1,0,0,0,,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,,0,0,1,1,0,,1,,1,1,0,0,0,,1,0,1,0,0,0,0,1,0,0,0,1,,,0,1,0,1,1,0,,0,1,1,0,1,1,0,1,,0,1,1,0,,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,,,0,1,1,,1,1,0,0,0,0,1,1,1,1,1,,0,0,0,1,0,0,0,1,,0,0,0,,0,1,1,1,,0,1,1,0,1,0,,0,1,102,102,,
C0373,1981,Commonwealth Press Union (CPU),1909,United Kingdom,"Promote welfare of the Commonwealth newspaper press and of those concerned with dissemination of news and information; give effect to the opinion of members on matters which might affect the freedom and efficiency of the newspaper and periodical press throughout the Commonwealth; promote conferences; promote, through the press, understanding and goodwill among the constituent parts of the Commonwealth",Watches for and opposes all measures or proposals likely to affect the freedom of the press in any part of the world; works for improved telecommunication facilities for the reporting and transmission of news; promotes measures for the education and training of journalists.,C,1,,0,Press,Civil liberties,Civil liberties,0,0,0,0,0,0,,0,0,0,,0,0,1,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,1,0,0,1,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,1,9,9,,
C1205,1981,International Association for Religious Freedom (IARF),1900,United States,"Bring into closer union the historic liberal churches, the liberal element in all churches, and isolated congregations and workers for religious freedom; draw into the same fellowship free religious groups throughout the world which share the basic values of openness and free religious inquiry, human dignity and common service; open and maintain communications with free Christian groups in all lands who are striving to unite religion and liberty and increase fellowship and cooperation among them","Library (over 8,000 volumes). Study groups for: religious education, social questions, problems of theology and church.",C,1,y,0,Religious Freedom,Civil liberties,Civil liberties,0,0,0,0,0,0,,0,0,0,,0,1,0,,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,1,1,0,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,,0,0,0,0,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,,0,0,0,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,1,1,0,,0,0,0,0,0,0,,0,0,20,20,,
C1754,1981,Socialist International Women (SIW),1955,United Kingdom,"Strengthen relations between members; exchange experiences between members on ways and means of promoting, among the women of their respective countries, a knowledge and understanding of the aims and tasks of democratic socialism; seek to extend relations between SIW members and other socialist-oriented women's groups, not in membership, which desire cooperation; promote action programmes to overcome any discrimination in society, including any inequality between men and women, and work for human rights in general, development and peace","Exchange visits. Seminars. International Women's Day meetings. Projects for help to women in developing countries, including scholarships awarded to women from Africa, Asia and Latin America. Contributions to such topics as: new international economic order; development and disarmament; the future generation; socialism and feminism.",C,1,,1,Democratic Socialism,"Democracy, general",,1,0,0,0,0,0,,0,0,1,,0,1,1,,0,0,0,1,,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,,0,0,1,,0,1,0,0,1,1,0,1,0,,,0,0,0,0,1,1,0,0,0,,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,,0,0,0,1,0,,0,,1,0,0,0,0,,1,0,0,0,1,0,0,1,0,0,1,0,,,0,0,0,0,0,0,,0,0,1,0,1,0,0,0,,0,1,0,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,,0,0,0,,1,0,0,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,1,,0,0,0,,0,1,1,0,,0,1,0,0,0,0,,0,0,45,,1,
C1965,1981,International Federation of Newspaper Publishers,1948,France,Safeguard the ethical and economic interests of newspapers by studying and putting into operation all means likely to guarantee to newspapers in the international sphere the position to which their importance in contemporary life gives them a right; create conditions favorable to development of press activities; participate in any international activity of interest to the profession; defend freedom of information in cooperation with other international press organizations,,C,0,,0,Press,Civil liberties,Civil liberties,0,0,0,0,0,0,,0,0,0,,0,1,1,,0,0,0,0,,1,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,1,0,0,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,,0,0,0,1,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,,0,1,0,1,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,1,1,0,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,1,1,,0,0,0,,0,1,1,0,,0,0,0,0,0,0,,0,0,33,33,,
C2662,1981,International Union for Moral and Social Action (IUMS),1951,France,Coordinate efforts undertaken in different countries to ensure the respect of human dignity and oppose violations thereof,Draft international convention has been submitted to government authorities,C,1,y,0,Dignity/Integrity,Civil liberties,Civil liberties,0,0,0,0,0,0,,0,0,1,,0,0,1,,0,0,0,0,,1,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,1,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,1,1,1,,0,0,0,0,0,0,,0,0,20,20,,
C2730,1981,International Union of Judges,1953,Austria,"Defend the independence of the judiciary, as an essential condition of the judicial function, and guarantee the rights and freedom of man, protect the constitutional and moral position of the judiciary; exchange of cultural relations; organize and intensify cordial relations between judges of different countries.",Congresses and meetings for the study of the judicial system and the unification of law generally; assistance in the arrangements of exchange visits,C,1,,0,Institutions,Rule of law,Rule of law,0,0,0,0,0,0,,0,0,1,,0,0,1,,0,0,0,0,,1,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,1,0,0,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,,0,0,0,0,0,,0,,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,,0,0,1,0,0,0,0,0,,0,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,1,0,,0,0,0,,0,1,0,1,,0,0,0,0,0,0,,0,0,23,23,,
C2795,1981,International Union of Young Christian Democrats (IUYCD),1959,Venezuela,"Contribute to the establishment throughout the world of a social, economic and political democracy of Christian democratic inspiration; spread the Christian democrat ideal and prepare the younger generation of Christian democrats for political, economic, and social responsibilities; coordinate the activities of member organizations to attain these aims",Regional congresses; seminars and round tables.,C,1,y,1,Christian Democracy,"Democracy, general",,0,1,0,0,0,0,,0,0,1,,0,0,1,,0,0,0,0,,1,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,,0,0,1,,0,1,0,0,1,1,0,1,0,,,0,0,0,0,0,1,0,0,0,,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,,0,0,0,0,0,,0,,0,0,0,0,1,,1,0,1,0,0,0,0,1,0,0,0,1,,,0,0,0,0,0,0,,0,0,1,0,0,1,0,0,,0,1,0,0,,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,0,0,0,,1,0,0,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,1,,0,1,0,0,0,0,,0,0,42,,1,
C2901,1981,Law Association for Asia and the Western Pacific (LAWASIA),1966,Australia,"Promote the administration of justice, protect human rights, maintain the rule of law; advance the standard of legal education, further international understanding in goodwill, and foster the standards of the legal profession within the ESCAP region.",,C,1,,0,Lawyers,Rule of law,Rule of law,0,0,1,0,0,0,,0,0,0,,0,1,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,,0,0,0,1,0,,0,,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,0,1,0,0,1,0,0,0,,0,0,0,1,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,16,16,,
D0088,1981,Asian-Pacific Parliamentarians' Union  (APPU),1965,Japan,"Achieve and preserve full freedom and genuine democracy, thereby securing enduring peace and prosperity in Asia, by: exerting efforts to strengthen mutual understanding and unity of the nations in Asia (including the Pacific countries), promoting economic cooperation and exchanges of culture and technology for the purpose of enhancing the common welfare on a humanitarian basis among the nations of Asia (including the Pacific countries), discussing all matters affecting peace and security in Asia and respecting the principles of sovereignty and territorial integrity of all nations, and the principle of non-interference in the internal affairs of another country","Asian Development Center; Asian Cultural Center. Standing Committees such as: Political, Economic, Cultural, Transport and Telecommunications. Ad Hoc Committees",D,1,,1,"Democracy, general","Democracy, general","Democracy, general",0,0,0,0,0,0,,0,0,0,,0,1,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,,0,0,0,1,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,1,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,9,9,1,9
D0264,1981,Christian Democratic Organization of America,1947,Uruguay,Serve as a link between Christian Democratic parties in Latin American countries by promoting the exchange of publications and ideas; organize research concerning common problems; contact similar parties in other regions of the world.,,D,1,,1,Christian Democracy,"Democracy, general",,0,1,0,0,0,0,,0,0,1,,0,0,0,,0,0,0,0,,0,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,1,0,0,,0,0,0,0,1,1,0,1,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0,0,0,0,,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,1,,0,1,0,0,0,0,,0,0,18,,1,
D0265,1981,Christian Democratic Organization of Central Europe (CDUCE),1950,United States,"Promote Christian principles in political, social, economic and international life; prepare programme of political, economic and social organization of the Central European region, based on federative principles and its integration in a United Europe. Youth Section prepares the younger generation for their role in future development of Central Europe.",Promotion of policy towards freedom and democracy in the oppressed Central European area. Action to develop and spread Christian Democratic Movement in the world.,D,1,,1,Christian Democracy,"Democracy, general",,0,1,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,1,,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,5,,1,
D0267,1981,Christian Democratic Youth of America,1959,,"Works for the establishment in Latin America of a social, economic, and political democracy of Christian Democratic inspiration",,D,1,,1,Christian Democracy,"Democracy, general",,0,1,0,0,0,0,,0,0,1,,0,0,0,,0,0,0,0,,0,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,,0,0,0,,0,0,0,0,1,1,0,1,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0,0,0,0,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,1,,0,1,0,0,0,0,,0,0,17,,1,
